Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3748251816.3895,50.0991706848145,4400.06005859375,-0.180589282989123,3.93728827584784E-5
3748251827.2625,50.0985622406006,4450.07397460937,-0.180304697224235,5.59969216266084E-5
3748251838.3225,50.0988349914551,4500.13403320313,-0.179601630311449,3.71850787848798E-5
3748251849.33,50.0988903045654,4550.07177734375,-0.178710761840253,3.88836997500584E-5
3748251860.2945,50.0982398986816,4600.0400390625,-0.177908321100431,3.60271503234764E-5
3748251871.331,50.099796295166,4650.04711914063,-0.177525004110935,3.88058674030281E-5
3748251882.3465,50.0986499786377,4700.07250976562,-0.176644014129659,3.9951432660022E-5
3748251893.247,50.0980892181396,4750.32861328125,-0.176347584052032,5.96876053058494E-5
3748251904.2115,50.0980587005615,4800.326171875,-0.175835533208266,5.72875641434727E-5
3748251915.2815,50.0984477996826,4850.26416015625,-0.174925093314501,6.4544627847941E-5
3748251926.1975,50.097635269165,4900.3037109375,-0.173938975351081,5.52408077514818E-5
3748251937.1855,50.0983695983887,4950.29443359375,-0.17356479205503,5.07338903171154E-5
3748251948.2325,50.0994873046875,5000.01806640625,-0.172727280295366,3.73473803294222E-5
3748251959.21,50.0988101959229,5050.05737304687,-0.172089039848261,3.61390016744403E-5
3748251970.2215,50.0988483428955,5100.28100585937,-0.171556752221888,4.62865098906843E-5
3748251982.2295,50.0987033843994,5150.05517578125,-0.17031866665673,2.62238264775297E-5
3748251993.1785,50.0989799499512,5200.0830078125,-0.170076078133778,3.28991125195307E-5
3748252004.1715,50.0979995727539,5250.13159179687,-0.169726666911097,4.27723906426863E-5
3748252015.156,50.0982761383057,5300.14770507812,-0.169222738764651,5.91289883823023E-5
3748252027.1255,50.09792137146,5350.02563476562,-0.168201840488505,2.59261831346659E-5
3748252038.131,50.0989246368408,5400.02587890625,-0.168063786237918,3.29415941245201E-5
3748252049.1605,50.0979461669922,5450.42016601562,-0.168124646801021,5.90945525833299E-5
3748252060.214,50.0985431671143,5500.18530273438,-0.167142594678859,4.57332869375749E-5
3748252071.117,50.0988063812256,5550.3212890625,-0.166772771867949,5.24871150628585E-5
3748252082.281,50.098991394043,5600.02197265625,-0.1657903085991,3.52278699981631E-5
3748252093.1255,50.0987758636475,5650.0380859375,-0.165066139784308,2.91813471094049E-5
3748252104.1145,50.0984954833984,5700.28002929687,-0.16507593030636,4.82525597851389E-5
3748252115.155,50.0993919372559,5750.00610351562,-0.164351936969843,2.96576788789646E-5
3748252126.08,50.0985908508301,5800.06616210937,-0.163891151235318,3.53163673714059E-5
3748252137.144,50.0986919403076,5850.13525390625,-0.163343488887901,3.52617535985523E-5
3748252161.904,50.0994644165039,5900.11962890625,,
3748252173.023,50.0975646972656,5900.12182617187,-0.15685483080367,5.75833101970459E-5
3748252184.03,50.0987396240234,5950.02709960937,-0.162991704395862,4.0670679453935E-5
3748252195.018,50.0998916625977,6000.12646484375,-0.162256413765835,4.12052031193353E-5
3748252206.054,50.1015167236328,6050.00439453125,-0.161517938915641,2.86344524534069E-5
3748252216.977,50.1004314422607,6100.02783203125,-0.161279441133561,2.83124876590585E-5
3748252228.05,50.1005191802978,6149.947265625,-0.160753778975752,1.87558251231546E-5
3748252238.976,50.1003952026367,6200.20288085938,-0.160635166688478,3.64373796468613E-5
3748252249.9735,50.1007633209229,6249.99365234375,-0.159925364220828,2.90736777429372E-5
3748252260.987,50.0996971130371,6300.15234375,-0.159660107603826,3.4045434001681E-5
3748252272.02,50.1001663208008,6350.05126953125,-0.158522254240858,3.42529077479913E-5
3748252282.008,50.0996131896973,6400.03759765625,-0.159103426858499,4.56795358331865E-5
3748252293.011,50.0992126464844,6450.12768554687,-0.158548775826111,3.6827586110593E-5
3748252304.0335,50.1003475189209,6500.24731445313,-0.158421807677796,4.47390261606125E-5
3748252314.963,50.0996131896973,6550.19018554687,-0.157575473981013,3.89482495780104E-5
3748252325.9455,50.0992851257324,6600.14208984375,-0.157256183303618,3.32823964429208E-5
3748252336.897,50.0982990264893,6650.04272460937,-0.156768550273913,2.99941276389856E-5
3748252347.9115,50.0989856719971,6700.12622070312,-0.156328918083907,3.48933934343055E-5
3748252358.9575,50.0987396240234,6749.93725585938,-0.1553162880791,1.82761798938238E-5
3748252368.9315,50.0991954803467,6800.19506835938,-0.156041747528883,5.98835957060758E-5
3748252380.887,50.0981369018555,6850.11450195313,-0.15488387938831,2.09387312707033E-5
3748252391.95,50.0978965759277,6900.15161132813,-0.15492144451715,3.33471809567494E-5
3748252402.916,50.0992126464844,6950.04833984375,-0.153759030150391,2.91626113905279E-5
3748252414.835,50.0986328125,7000.14306640625,-0.153777181595984,2.58534587380679E-5
3748252425.885,50.0977783203125,7050.1728515625,-0.153821409604015,3.39374945421809E-5
3748252436.824,50.0985679626465,7100.23291015625,-0.153229417254622,3.5056798758551E-5
3748252447.894,50.0980644226074,7150.04858398438,-0.1531321015032,2.72987772557929E-5
3748252459.8685,50.0987167358398,7200.06958007812,-0.15207009796306,1.91095747918727E-5
3748252470.8185,50.0982437133789,7250.11572265625,-0.152239194832002,2.08087661502361E-5
3748252481.852,50.0985240936279,7300.18969726563,-0.152088864719927,3.61814024269776E-5
3748252492.8155,50.0981540679932,7350.251953125,-0.151647436709353,4.98986236217204E-5
3748252503.7865,50.0988960266113,7400.0654296875,-0.151137346332548,2.52034787397087E-5
3748252514.7915,50.0975818634033,7450.46166992188,-0.15123619368488,5.08880261502916E-5
3748252525.8115,50.0976543426514,7500.23193359375,-0.150738233063988,4.98817958157934E-5
3748252536.758,50.0992298126221,7550.25244140625,-0.150302983791503,3.14230265722889E-5
3748252547.771,50.0989856719971,7600.1669921875,-0.150089752329273,3.16495708776514E-5
3748252558.75,50.0987110137939,7650.24780273437,-0.149457995844979,3.75331917186091E-5
3748252570.75,50.097843170166,7700.1259765625,-0.149276287667891,3.08897059507612E-5
3748252581.857,50.0985679626465,7749.92138671875,-0.149095731748886,1.8860248929812E-5
3748252592.723,50.0983810424805,7800.25512695313,-0.148506683394012,4.54205862959379E-5
3748252603.725,50.0987758636475,7850.20043945313,-0.148338802095248,3.69822275533775E-5
3748252614.708,50.0985794067383,7900.1591796875,-0.148295473202515,3.32115179702435E-5
3748252625.706,50.0989246368408,7950.142578125,-0.147999524829045,3.91827784629738E-5
3748252636.711,50.0981369018555,8000.25561523437,-0.147682142905967,3.56719770427558E-5
3748252647.7535,50.0995178222656,8050.21484375,-0.147069007750898,3.74277045652626E-5
3748252659.6525,50.0982513427734,8100.05810546875,-0.146244022774238,2.37612181842384E-5
3748252670.7515,50.0984191894531,8150.0556640625,-0.146457847648744,2.8706162727651E-5
3748252681.6465,50.0975646972656,8200.2353515625,-0.146382678284973,3.21209328877357E-5
3748252692.6735,50.0991153717041,8249.9111328125,-0.145177276255485,1.90743207119391E-5
3748252703.746,50.0988292694092,8300.236328125,-0.145365037459024,3.26194553657743E-5
3748252714.662,50.0983219146729,8350.212890625,-0.145490292138095,3.3832309508364E-5
3748252725.632,50.098316192627,8400.1806640625,-0.14527854543412,3.76337703378293E-5
3748252736.65,50.0981674194336,8450.23193359375,-0.144860206393004,3.36392920769354E-5
3748252747.5835,50.0981731414795,8500.0478515625,-0.144500872476842,2.17539866253238E-5
3748252758.6275,50.0985069274902,8550.00634765625,-0.144355584493181,2.43793649165766E-5
3748252783.083,50.1005973815918,8600.0107421875,,
3748252793.8565,50.0963268280029,8599.955078125,-0.137973752636503,4.10791135792474E-5
3748252804.5395,50.1002330780029,8650.24365234375,-0.143807958899692,4.24592319102757E-5
3748252815.555,50.1006755828857,8700.22802734375,-0.143252221746518,3.90574603117237E-5
3748252826.5665,50.1004180908203,8750.23681640625,-0.142882517558434,3.88258014733125E-5
3748252837.5195,50.1005783081055,8799.97900390625,-0.142449689977315,2.21631510415211E-5
3748252848.59,50.1011829376221,8849.96484375,-0.142413226401318,2.47796567904177E-5
3748252859.544,50.1011180877686,8900.28076171875,-0.142203226154338,3.44456831026094E-5
3748252871.505,50.1009082794189,8949.9677734375,-0.141789091621983,2.01613634877492E-5
3748252883.5365,50.1003341674805,9000.12939453125,-0.141110249354915,3.26870981735879E-5
3748252894.5085,50.1004009246826,9050.251953125,-0.141760046758035,3.10479309110718E-5
3748252905.466,50.0996780395508,9100.2333984375,-0.141239920863185,2.87613924814734E-5
3748252916.4815,50.0991897583008,9150.2734375,-0.140885523460011,3.59635187667046E-5
3748252927.462,50.1001205444336,9200.0126953125,-0.140463447003459,1.67571758464225E-5
3748252938.539,50.0990371704102,9250.17431640625,-0.140307809344984,2.36810930190744E-5
3748252949.4425,50.0991115570068,9299.900390625,-0.139792708166881,1.74331180233175E-5
3748252960.5065,50.0986328125,9350.2802734375,-0.139936193138553,3.11299375516188E-5
3748252971.4805,50.0991516113281,9400.27392578125,-0.139614818291868,4.45816525834102E-5
3748252982.4625,50.098991394043,9450.0224609375,-0.139606317307748,1.77025388672539E-5
3748252993.468,50.099308013916,9499.9677734375,-0.13927166635216,2.32892719965879E-5
3748253004.444,50.0991516113281,9549.9931640625,-0.138861124427821,1.84180888607598E-5
3748253015.3955,50.0986442565918,9600.10595703125,-0.13901143154742,2.17130924917297E-5
3748253026.431,50.0990200042725,9649.96826171875,-0.138629014094404,2.16874948672652E-5
3748253038.43,50.0991172790527,9699.95849609375,-0.137933360751354,2.26136128071536E-5
3748253050.446,50.0991058349609,9750.138671875,-0.137805714729248,2.72897033619607E-5
3748253061.4155,50.0987815856934,9800.05615234375,-0.13792966997332,2.33546727953981E-5
3748253072.3745,50.0992488861084,9849.931640625,-0.138045265880156,1.8813341372787E-5
3748253083.3585,50.0987281799316,9900.36279296875,-0.137881768649875,3.28461947580274E-5
3748253094.297,50.0977191925049,9950.28662109375,-0.137358702443592,3.25611363487115E-5
3748253105.421,50.0991706848145,10000.2680664062,-0.137197600351713,3.94901908671262E-5
3748253116.318,50.1002407073975,10050.0385742187,-0.137026645948922,1.45566431657559E-5
3748253127.3445,50.0989246368408,10100.029296875,-0.136605654406869,2.21835838064343E-5
3748253138.304,50.0989017486572,10150.0107421875,-0.136554937610542,1.80773937443795E-5
3748253149.3165,50.0979824066162,10200.3173828125,-0.136482574234683,3.47329695521152E-5
3748253160.365,50.0987453460693,10250.0180664062,-0.136384938490315,1.59600550143366E-5
3748253171.286,50.0988941192627,10299.9877929688,-0.13598940609408,2.30960638853471E-5
3748253182.3025,50.0990676879883,10349.7875976562,-0.135743305944467,2.77286811207266E-5
3748253193.2795,50.0978908538818,10400.2045898438,-0.135408024717471,2.64885527378991E-5
3748253204.277,50.0984134674072,10450.2485351562,-0.135384558849736,3.38861867124323E-5
3748253215.269,50.0992240905762,10499.8505859375,-0.134794620842163,1.7551208665323E-5
3748253227.229,50.0990695953369,10550.16796875,-0.134635587378586,2.88884110362926E-5
3748253238.224,50.0986804962158,10599.9125976562,-0.134732350545063,2.03198836203419E-5
3748253250.203,50.0989742279053,10649.9702148438,-0.133742504674055,1.79487073662362E-5
3748253261.268,50.0982513427734,10700.0375976562,-0.134484603544734,2.15937283625956E-5
3748253272.2795,50.0993499755859,10750.1201171875,-0.134182444174131,3.48574850110167E-5
3748253283.2055,50.0997734069824,10799.9340820312,-0.133604397622677,2.14340558249304E-5
3748253294.1895,50.0982799530029,10850.1118164062,-0.133694956531253,1.57676173427948E-5
3748253306.2195,50.0984477996826,10900.0493164062,-0.133003450064876,2.72741820750303E-5
3748253317.1785,50.0990505218506,10950.2822265625,-0.133628454044094,3.67625498870662E-5
3748253328.1595,50.0983352661133,11000.2915039062,-0.133327609663613,3.27586022743994E-5
3748253339.183,50.0987815856934,11050.3012695312,-0.133050462304745,3.06657968469029E-5
3748253350.2025,50.0986251831055,11100.130859375,-0.133259509422253,2.24307490676422E-5
3748253361.125,50.0991153717041,11150.2416992187,-0.132670433600767,5.58997166231465E-5
3748253372.268,50.0993385314941,11200.20703125,-0.132558512763702,2.95121899447224E-5
3748253383.162,50.0986080169678,11250.052734375,-0.132743103986637,2.53260785401537E-5
3748253400.159,50.1008110046387,11249.9677734375,,
3748253421.06,50.0995101928711,11300.0732421875,-0.132052518834788,3.57098194271117E-5
3748253432.134,50.1016025543213,11350.3315429688,-0.132102177351023,3.71594456105421E-5
3748253443.144,50.101390838623,11399.91015625,-0.131840286277491,2.88762732443778E-5
3748253455.157,50.1019954681396,11449.9516601562,-0.131152942189146,2.34340979748924E-5
3748253467.0865,50.1011657714844,11499.9516601562,-0.130964571339701,2.19828829838989E-5
3748253479.0775,50.1004848480225,11550.1083984375,-0.131113759487042,2.49878808433885E-5
3748253491.0815,50.1005973815918,11600.1108398438,-0.13090509106584,3.33766956560203E-5
3748253502.0425,50.1005325317383,11649.9702148438,-0.13006826176434,2.92136847524683E-5
3748253514.066,50.1005554199219,11699.9799804687,-0.129971514540632,2.35825512590485E-5
3748253524.9975,50.1003589630127,11750.111328125,-0.130947793642563,2.33332575491655E-5
3748253536.0295,50.0998935699463,11800.2084960938,-0.130718557653045,2.65159221434379E-5
3748253548.002,50.0995693206787,11849.953125,-0.129929263608137,1.83179961760355E-5
3748253559.1615,50.0993671417236,11900.0083007813,-0.130166585758561,1.95511027492742E-5
3748253570.001,50.0996189117432,11950.0473632812,-0.130207715333858,2.78548827937134E-5
3748253581.006,50.0991344451904,11999.9072265625,-0.129555051118778,2.86878543526442E-5
3748253592.9785,50.1005439758301,12050.1606445313,-0.129332032581708,2.52771725777673E-5
3748253603.9515,50.0993270874023,12100.2963867188,-0.129403260143897,3.75365402604693E-5
3748253614.985,50.0989246368408,12150.02734375,-0.128735115713217,2.10806629053465E-5
3748253626.978,50.0993728637695,12199.9560546875,-0.128724269497621,2.1517221271893E-5
3748253638.9625,50.0992774963379,12250.0043945313,-0.128086729265308,2.7761935508732E-5
3748253649.9685,50.0977001190186,12300.1313476563,-0.129184179143011,2.47579173126401E-5
3748253660.9795,50.1000843048096,12349.9653320312,-0.128205424435331,2.63358296259118E-5
3748253673.9825,50.1015300750732,12400.1108398438,-0.127899969380206,2.60576147631175E-5
3748253684.8855,50.101016998291,12450.1391601562,-0.128678836956669,2.12677071619293E-5
3748253695.917,50.0994739532471,12500.2333984375,-0.128313747884543,6.31959283416143E-5
3748253706.9745,50.1001567840576,12550.0537109375,-0.127999227032397,2.48128458685897E-5
3748253717.8395,50.0994091033936,12600.2841796875,-0.127943895776998,3.4933738883777E-5
3748253728.9065,50.0992851257324,12650.09765625,-0.127900356040916,3.29166228234118E-5
3748253739.8535,50.099157333374,12700.2690429688,-0.127867518006394,3.35437792218224E-5
3748253751.9605,50.0985774993897,12749.9799804687,-0.127181491672591,2.42215193255369E-5
3748253762.9285,50.0991821289063,12800.279296875,-0.127148580158007,2.83000080612966E-5
3748253773.857,50.0984477996826,12850.1743164062,-0.127542808236902,2.74559313333509E-5
3748253784.802,50.0989189147949,12900.3100585938,-0.127305150498927,4.45573888720874E-5
3748253796.8685,50.0987567901611,12949.9809570312,-0.126384445727034,2.2151677474986E-5
3748253808.845,50.0990810394287,12999.94140625,-0.12571169142088,3.31660003872879E-5
3748253819.8335,50.0990505218506,13050.0366210938,-0.126632904292231,2.23269748092887E-5
3748253830.8195,50.0985374450684,13100.3149414062,-0.126654638293123,5.21241526950501E-5
3748253841.804,50.0996360778809,13150.2880859375,-0.126387741270193,3.00204158652044E-5
3748253853.776,50.0989017486572,13200.1513671875,-0.125837326073906,2.27993111845631E-5
3748253864.808,50.0985794067383,13250.2094726563,-0.126218485325071,3.52713544196638E-5
3748253876.774,50.0981731414795,13300.0141601562,-0.125397130983399,2.66667924599688E-5
3748253887.851,50.0995178222656,13350.3159179688,-0.125706454925719,2.56828497617346E-5
3748253898.759,50.0993423461914,13400.1455078125,-0.125803003830888,2.38618330958254E-5
3748253910.807,50.0995235443115,13450.0673828125,-0.125021426974717,2.77884625935085E-5
3748253921.763,50.0989608764648,13500.3623046875,-0.125223408846693,2.76169371580606E-5
3748253932.867,50.1001319885254,13550.0380859375,-0.125406839756243,1.75258118420982E-5
3748253943.7035,50.0980834960937,13600.3115234375,-0.125033685644841,4.37738105445616E-5
3748253955.708,50.0995216369629,13649.9946289062,-0.124523482014114,2.80087537040259E-5
3748253967.6735,50.0984477996826,13700.09765625,-0.124479657880664,2.86315700300421E-5
3748253979.694,50.098705291748,13750.1435546875,-0.124175324284752,2.35483703748714E-5
3748253990.717,50.0988178253174,13800.4067382812,-0.124593272652381,3.6416886449998E-5
3748254016.82,50.1002883911133,13850.005859375,,
3748254027.7715,50.097110748291,13850.0126953125,-0.117298911088859,4.70738873658965E-5
3748254038.667,50.1008071899414,13899.9555664062,-0.124373460070003,4.04533317255986E-5
3748254049.6285,50.1010856628418,13950.3471679688,-0.124286405718472,3.62905927739726E-5
3748254060.6205,50.100793838501,14000.0131835938,-0.124088242929949,2.88877554474746E-5
3748254071.6245,50.1023712158203,14050.2690429688,-0.123764586357247,2.91499889427949E-5
3748254083.6245,50.1004123687744,14099.998046875,-0.123086765450815,2.58664923098594E-5
3748254095.6105,50.1021995544434,14150.015625,-0.123249880258147,1.79523445443673E-5
3748254106.6685,50.1010456085205,14200.0805664062,-0.123583967635608,3.16413684331902E-5
3748254117.678,50.1004238128662,14250.3061523437,-0.123247960031516,5.44947287334876E-5
3748254129.613,50.1010456085205,14300.0698242187,-0.12270577867944,2.69163754797347E-5
3748254140.682,50.1008319854736,14349.9106445313,-0.123106734784311,2.79504516422092E-5
3748254151.5445,50.1006927490234,14400.048828125,-0.122402145797765,2.600568765403E-5
3748254162.6265,50.1003704071045,14450.279296875,-0.122814616968851,4.02919275979598E-5
3748254174.5285,50.0999164581299,14500.0581054687,-0.122283493387087,2.52169370465679E-5
3748254185.59,50.0997982025146,14550.0224609375,-0.122630292595976,2.47144811801168E-5
3748254196.499,50.0995330810547,14600.2631835938,-0.122550013243092,4.15316468489906E-5
3748254208.4705,50.0992946624756,14649.970703125,-0.121853959806603,2.79099818051409E-5
3748254220.572,50.0991172790527,14700.1186523438,-0.12190866582443,2.5642679686423E-5
3748254231.5325,50.0991039276123,14750.2685546875,-0.122008129534509,5.31290121235152E-5
3748254243.4515,50.1002807617188,14799.9985351562,-0.121431711051101,2.5913888013983E-5
3748254255.4545,50.0990867614746,14850.0083007813,-0.121537923402918,2.57715136063955E-5
3748254267.4625,50.0996837615967,14900.0756835938,-0.121301207834032,2.73735783027123E-5
3748254278.534,50.1000537872314,14950.220703125,-0.121793151795622,3.94020099393554E-5
3748254290.4695,50.0997848510742,14999.9931640625,-0.120670139354165,2.3328403153187E-5
3748254302.463,50.0993785858154,15050.013671875,-0.120858924735007,1.78766960022293E-5
3748254313.41,50.1001605987549,15099.9868164062,-0.121358190760596,2.5735119874216E-5
3748254324.5545,50.0991592407227,15150.23046875,-0.121237146891496,2.78464478961278E-5
3748254336.4425,50.0993747711182,15199.962890625,-0.120525968403744,1.92308397335809E-5
3748254348.5265,50.0998096466064,15250.0532226562,-0.120571742410911,2.75179664370078E-5
3748254359.4105,50.0998210906982,15300.201171875,-0.12091640087696,2.96940139470282E-5
3748254370.45,50.0990505218506,15349.8852539062,-0.119686401558196,3.08206926714983E-5
3748254382.3585,50.0990791320801,15400.0600585938,-0.12006697200122,2.23105428138431E-5
3748254394.3655,50.100061416626,15450.1137695313,-0.120005527433793,2.70230029946362E-5
3748254405.347,50.0992603302002,15500.2451171875,-0.12026654250615,3.92808105324882E-5
3748254417.346,50.0990924835205,15550.0795898438,-0.119808035513181,3.0651259984385E-5
3748254429.333,50.0991764068604,15600.0268554687,-0.119628364761029,1.95860836683898E-5
3748254441.2975,50.0995807647705,15650.0888671875,-0.119247186846936,2.85432943892386E-5
3748254452.38,50.0992126464844,15700.3100585938,-0.119774786436612,3.27459837656629E-5
3748254464.3895,50.0991058349609,15750.1831054687,-0.119151061756936,2.39249788630905E-5
3748254475.3715,50.099235534668,15800.1469726562,-0.119452118931189,3.06406484551177E-5
3748254486.3225,50.1003398895264,15850.2827148438,-0.119686097358226,3.47864067381345E-5
3748254497.3745,50.098991394043,15899.9047851562,-0.118606420601205,2.20401617795249E-5
3748254508.3015,50.0992183685303,15950.349609375,-0.118827364068986,3.12933907696809E-5
3748254519.3285,50.0987396240234,16000.02734375,-0.119432909525714,2.5454073937161E-5
3748254530.3035,50.0985546112061,16049.9951171875,-0.11904760096023,1.84550919687292E-5
3748254542.299,50.099157333374,16099.962890625,-0.118402282627317,2.38158512624913E-5
3748254553.2905,50.0987110137939,16149.9658203125,-0.118837199031726,2.04370416642181E-5
3748254565.2435,50.0994033813477,16200.0625,-0.118225625270599,1.98041836896348E-5
3748254577.249,50.0993270874023,16250.1547851562,-0.118256209825417,1.96633764295959E-5
3748254589.301,50.0980777740479,16300.2680664062,-0.117897633661849,2.7151727912159E-5
3748254600.2705,50.0990142822266,16349.9692382812,-0.118391677894462,2.06549315424963E-5
3748254611.172,50.0991764068604,16399.814453125,-0.117055255916653,2.70910032377011E-5
3748254636.049,50.0999031066895,16450.017578125,,
3748254647.2145,50.0963516235352,16450.015625,-0.110594719290178,4.81280359037864E-5
3748254659.163,50.100227355957,16500.0361328125,-0.117917708693763,3.7970943479229E-5
3748254671.166,50.1022644042969,16549.966796875,-0.11775819790011,3.1706287456646E-5
3748254683.176,50.1020202636719,16600.0322265625,-0.11732379815926,2.55874330154827E-5
3748254694.134,50.1011409759521,16650.107421875,-0.117821248044617,4.19327912229655E-5
3748254706.1905,50.1010818481445,16700.1767578125,-0.117458479791161,2.01836796252819E-5
3748254718.1265,50.1017799377441,16750.03125,-0.116869841501607,1.94171222025448E-5
3748254729.155,50.1018047332764,16799.9287109375,-0.117327674606852,2.03162234888242E-5
3748254741.09,50.1010284423828,16850.2509765625,-0.117014584587616,2.98136377533976E-5
3748254753.0885,50.0992774963379,16899.9677734375,-0.117118705286389,2.62927567721845E-5
3748254765.164,50.1003818511963,16950.041015625,-0.116475895128792,1.94500123025649E-5
3748254776.078,50.1008853912354,17000.1796875,-0.117302475401084,3.8856298357069E-5
3748254787.1475,50.0991458892822,17050.01171875,-0.116101483941608,2.83565935612431E-5
3748254799.0785,50.100269317627,17100.041015625,-0.116349942706647,2.10266104472472E-5
3748254811.1095,50.1004180908203,17150.1708984375,-0.116171175259262,2.38826299840667E-5
3748254823.0735,50.1005802154541,17200.1279296875,-0.11608312535572,3.22330004965214E-5
3748254835.0765,50.0991344451904,17249.9716796875,-0.116294448251482,1.95677167257589E-5
3748254847.0365,50.0995769500732,17300.0771484375,-0.115871011902824,2.58308985877666E-5
3748254858.0285,50.0999412536621,17349.77734375,-0.115254506669771,2.1266237228616E-5
3748254869.0865,50.0993614196777,17400.3115234375,-0.115906807890416,3.29706266089447E-5
3748254881.03,50.0998687744141,17449.92578125,-0.114686348418713,1.92209860336767E-5
3748254892.0175,50.1003398895264,17499.9853515625,-0.11546969041444,2.46166102750644E-5
3748254902.977,50.0986328125,17549.98046875,-0.115195957167982,2.69021886704216E-5
3748254915.0205,50.0988597869873,17600.0751953125,-0.114770499096368,2.84718097090828E-5
3748254925.9985,50.0997543334961,17649.84375,-0.11498293969357,2.81420132246013E-5
3748254937.9525,50.0994930267334,17700.0712890625,-0.114821288595376,2.99225201282264E-5
3748254949.0105,50.0995407104492,17750.34375,-0.115018367764096,2.86531285526871E-5
3748254961.0055,50.0996780395508,17799.9814453125,-0.114321876337571,2.47785086250544E-5
3748254971.9915,50.0999050140381,17849.9423828125,-0.115108388217446,2.85306745516171E-5
3748254982.9565,50.0990562438965,17900.0458984375,-0.114576140785559,2.72674717907436E-5
3748254994.0035,50.0993270874023,17950.3134765625,-0.115126707449728,2.70430918604588E-5
3748255005.915,50.0994033813477,17999.97265625,-0.113648473902217,2.30146430164015E-5
3748255017.958,50.0994567871094,18050.1015625,-0.113780101490743,3.45676607108687E-5
3748255028.929,50.0995349884033,18100.3115234375,-0.114295096813957,2.77665592506537E-5
3748255040.903,50.0997486114502,18149.982421875,-0.11306399010755,2.32124320091603E-5
3748255052.9815,50.0994815826416,18199.958984375,-0.112967147461721,2.45799730846963E-5
3748255064.8835,50.0990142822266,18250.1123046875,-0.11338911952338,2.53342117256362E-5
3748255075.9095,50.0991649627686,18299.9853515625,-0.113014868693313,2.93559738590121E-5
3748255087.897,50.0998401641846,18349.984375,-0.112772390734166,2.94679176318817E-5
3748255099.925,50.0992183685303,18400.064453125,-0.112863059649253,1.94373989920079E-5
3748255110.8,50.1000843048096,18449.8876953125,-0.112931885308247,2.05809340193405E-5
3748255122.813,50.1001071929932,18500.1474609375,-0.112990359498989,2.72981505842499E-5
3748255134.8925,50.0992832183838,18549.9453125,-0.112682825718672,1.70347206874024E-5
3748255145.8365,50.0987281799316,18599.8720703125,-0.113254570536264,2.02306828942719E-5
3748255157.841,50.0993251800537,18650.12109375,-0.112690277199057,3.76970223361379E-5
3748255169.819,50.0990924835205,18700.189453125,-0.11240433650084,2.9452121781134E-5
3748255181.7605,50.0995578765869,18749.9248046875,-0.111778749561138,1.52717653986929E-5
3748255193.7335,50.098876953125,18800.1416015625,-0.112030899474232,3.10180998030909E-5
3748255205.8135,50.0994758605957,18850.0546875,-0.111697405152253,2.76002429970257E-5
3748255217.7885,50.0993556976318,18899.91015625,-0.111631973920246,2.4577283370915E-5
3748255229.766,50.0996227264404,18950.107421875,-0.111867384651406,2.36193158266202E-5
3748255254.252,50.1011962890625,19000.04296875,,
3748255265.06,50.098030090332,18999.974609375,-0.104920979097038,4.18662720569159E-5
3748255275.7605,50.1013507843018,19049.9814453125,-0.112026434058194,3.08463180097734E-5
3748255286.723,50.1019592285156,19099.984375,-0.111832560218547,3.81479690655295E-5
3748255298.671,50.1018505096436,19149.9794921875,-0.110917172492288,2.74223834816582E-5
3748255310.676,50.1017379760742,19200.064453125,-0.111422007706765,2.85965663047222E-5
3748255322.7585,50.1022701263428,19250.15234375,-0.111430558394449,3.04306849870097E-5
3748255334.6915,50.1017551422119,19300.013671875,-0.111208231468144,2.36127362324117E-5
3748255346.722,50.1010036468506,19350.05078125,-0.110688007527928,2.4108309419725E-5
3748255357.6435,50.1012649536133,19399.970703125,-0.110491344586795,2.99408893503235E-5
3748255369.63,50.1016235351562,19450.16015625,-0.110834154859365,2.63343271471492E-5
3748255380.689,50.1009254455566,19500.0400390625,-0.111054166896032,3.00193189351336E-5
3748255392.68,50.100944519043,19550.111328125,-0.110783104328329,3.29405314296465E-5
3748255403.596,50.1005306243897,19599.998046875,-0.110370482363192,2.53021532927983E-5
3748255415.626,50.1014270782471,19650.07421875,-0.110227864482741,1.71055308567293E-5
3748255426.5825,50.099702835083,19699.931640625,-0.110743344976692,3.02053151005957E-5
3748255438.618,50.1008548736572,19750.146484375,-0.110249345244804,2.96102701707722E-5
3748255449.633,50.1005973815918,19800.04296875,-0.109791906413295,3.21615859281272E-5
3748255461.5175,50.1000232696533,19849.8916015625,-0.110256753005266,2.63689262736927E-5
3748255473.552,50.099796295166,19900.0771484375,-0.109728565637908,2.43969785467175E-5
3748255485.587,50.1002216339111,19950.0576171875,-0.109530110946689,3.3939080536012E-5
3748255497.57,50.1000289916992,20000.189453125,-0.109622716854837,2.45041818348798E-5
3748255508.485,50.1001739501953,20049.9443359375,-0.110043651781409,2.22493588777936E-5
3748255520.502,50.0997734069824,20100.1123046875,-0.109306847459157,2.60325782325109E-5
3748255532.519,50.0991992950439,20150.0341796875,-0.109331110954681,2.33937308659687E-5
3748255544.513,50.0998992919922,20199.9404296875,-0.10830452389906,3.3750673705598E-5
3748255556.4785,50.1003112792969,20250.103515625,-0.109115356403075,2.51901525012061E-5
3748255567.466,50.0994853973389,20299.9384765625,-0.109271310797207,4.07280245898498E-5
3748255579.5095,50.0999813079834,20349.9609375,-0.108395813683444,2.15220272997312E-5
